,lat,lon
24396,52.0,134.0
24397,53.0,134.0
24398,54.0,134.0
24399,55.0,134.0
24400,56.0,134.0
24401,57.0,134.0
24402,58.0,134.0
24403,59.0,134.0
24404,60.0,134.0
24405,61.0,134.0
24406,62.0,134.0
24407,63.0,134.0
24408,64.0,134.0
24409,65.0,134.0
24410,66.0,134.0
24411,67.0,134.0
24412,68.0,134.0
24413,69.0,134.0
24414,70.0,134.0
24415,71.0,134.0
24435,-90.0,135.0
24436,-89.0,135.0
24437,-88.0,135.0
24438,-87.0,135.0
24439,-86.0,135.0
24440,-85.0,135.0
24441,-84.0,135.0
24442,-83.0,135.0
24443,-82.0,135.0
24444,-81.0,135.0
24445,-80.0,135.0
24446,-79.0,135.0
24447,-78.0,135.0
24448,-77.0,135.0
24449,-76.0,135.0
24450,-75.0,135.0
24451,-74.0,135.0
24452,-73.0,135.0
24453,-72.0,135.0
24454,-71.0,135.0
24455,-70.0,135.0
24456,-69.0,135.0
24457,-68.0,135.0
24458,-67.0,135.0
24492,-33.0,135.0
24493,-32.0,135.0
24494,-31.0,135.0
24495,-30.0,135.0
24496,-29.0,135.0
24497,-28.0,135.0
24498,-27.0,135.0
24499,-26.0,135.0
24500,-25.0,135.0
24501,-24.0,135.0
24502,-23.0,135.0
24503,-22.0,135.0
24504,-21.0,135.0
24505,-20.0,135.0
24506,-19.0,135.0
24507,-18.0,135.0
24508,-17.0,135.0
24509,-16.0,135.0
24510,-15.0,135.0
24511,-14.0,135.0
24512,-13.0,135.0
24513,-12.0,135.0
24560,35.0,135.0
24570,45.0,135.0
24571,46.0,135.0
24572,47.0,135.0
24573,48.0,135.0
24574,49.0,135.0
24575,50.0,135.0
24576,51.0,135.0
24577,52.0,135.0
24578,53.0,135.0
24579,54.0,135.0
24580,55.0,135.0
24581,56.0,135.0
24582,57.0,135.0
24583,58.0,135.0
24584,59.0,135.0
24585,60.0,135.0
24586,61.0,135.0
24587,62.0,135.0
24588,63.0,135.0
24589,64.0,135.0
24590,65.0,135.0
24591,66.0,135.0
24592,67.0,135.0
24593,68.0,135.0
24594,69.0,135.0
24595,70.0,135.0
24596,71.0,135.0
24597,72.0,135.0
24616,-90.0,136.0
24617,-89.0,136.0
24618,-88.0,136.0
24619,-87.0,136.0
24620,-86.0,136.0
24621,-85.0,136.0
24622,-84.0,136.0
24623,-83.0,136.0
24624,-82.0,136.0
24625,-81.0,136.0
24626,-80.0,136.0
24627,-79.0,136.0
24628,-78.0,136.0
24629,-77.0,136.0
24630,-76.0,136.0
24631,-75.0,136.0
24632,-74.0,136.0
24633,-73.0,136.0
24634,-72.0,136.0
24635,-71.0,136.0
24636,-70.0,136.0
24637,-69.0,136.0
24638,-68.0,136.0
24639,-67.0,136.0
24673,-33.0,136.0
24674,-32.0,136.0
24675,-31.0,136.0
24676,-30.0,136.0
24677,-29.0,136.0
24678,-28.0,136.0
24679,-27.0,136.0
24680,-26.0,136.0
24681,-25.0,136.0
24682,-24.0,136.0
24683,-23.0,136.0
24684,-22.0,136.0
24685,-21.0,136.0
24686,-20.0,136.0
24687,-19.0,136.0
24688,-18.0,136.0
24689,-17.0,136.0
24690,-16.0,136.0
24691,-15.0,136.0
24692,-14.0,136.0
24751,45.0,136.0
24752,46.0,136.0
24753,47.0,136.0
24754,48.0,136.0
24755,49.0,136.0
24756,50.0,136.0
24757,51.0,136.0
24758,52.0,136.0
24759,53.0,136.0
24760,54.0,136.0
24761,55.0,136.0
24762,56.0,136.0
24763,57.0,136.0
24764,58.0,136.0
24765,59.0,136.0
24766,60.0,136.0
24767,61.0,136.0
24768,62.0,136.0
24769,63.0,136.0
24770,64.0,136.0
24771,65.0,136.0
24772,66.0,136.0
24773,67.0,136.0
24774,68.0,136.0
24775,69.0,136.0
24776,70.0,136.0
24777,71.0,136.0
24797,-90.0,137.0
24798,-89.0,137.0
24799,-88.0,137.0
24800,-87.0,137.0
24801,-86.0,137.0
24802,-85.0,137.0
24803,-84.0,137.0
24804,-83.0,137.0
24805,-82.0,137.0
24806,-81.0,137.0
24807,-80.0,137.0
24808,-79.0,137.0
24809,-78.0,137.0
24810,-77.0,137.0
24811,-76.0,137.0
24812,-75.0,137.0
24813,-74.0,137.0
24814,-73.0,137.0
24815,-72.0,137.0
24816,-71.0,137.0
24817,-70.0,137.0
24818,-69.0,137.0
24819,-68.0,137.0
24820,-67.0,137.0
24854,-33.0,137.0
24855,-32.0,137.0
24856,-31.0,137.0
24857,-30.0,137.0
24858,-29.0,137.0
24859,-28.0,137.0
24860,-27.0,137.0
24861,-26.0,137.0
24862,-25.0,137.0
24863,-24.0,137.0
24864,-23.0,137.0
24865,-22.0,137.0
24866,-21.0,137.0
24867,-20.0,137.0
24868,-19.0,137.0
24869,-18.0,137.0
24870,-17.0,137.0
24882,-5.0,137.0
24883,-4.0,137.0
24884,-3.0,137.0
24934,47.0,137.0
24935,48.0,137.0
24936,49.0,137.0
24937,50.0,137.0
24938,51.0,137.0
24939,52.0,137.0
24940,53.0,137.0
24941,54.0,137.0
24942,55.0,137.0
24943,56.0,137.0
24944,57.0,137.0
24945,58.0,137.0
24946,59.0,137.0
24947,60.0,137.0
24948,61.0,137.0
24949,62.0,137.0
24950,63.0,137.0
24951,64.0,137.0
24952,65.0,137.0
24953,66.0,137.0
24954,67.0,137.0
24955,68.0,137.0
24956,69.0,137.0
24957,70.0,137.0
24958,71.0,137.0
24978,-90.0,138.0
24979,-89.0,138.0
24980,-88.0,138.0
24981,-87.0,138.0
24982,-86.0,138.0
24983,-85.0,138.0
24984,-84.0,138.0
24985,-83.0,138.0
24986,-82.0,138.0
24987,-81.0,138.0
24988,-80.0,138.0
24989,-79.0,138.0
24990,-78.0,138.0
24991,-77.0,138.0
24992,-76.0,138.0
24993,-75.0,138.0
24994,-74.0,138.0
24995,-73.0,138.0
24996,-72.0,138.0
24997,-71.0,138.0
24998,-70.0,138.0
24999,-69.0,138.0
25000,-68.0,138.0
25001,-67.0,138.0
25035,-33.0,138.0
25036,-32.0,138.0
25037,-31.0,138.0
25038,-30.0,138.0
25039,-29.0,138.0
25040,-28.0,138.0
25041,-27.0,138.0
25042,-26.0,138.0
25043,-25.0,138.0
25044,-24.0,138.0
25045,-23.0,138.0
25046,-22.0,138.0
25047,-21.0,138.0
25048,-20.0,138.0
25049,-19.0,138.0
25050,-18.0,138.0
25051,-17.0,138.0
25063,-5.0,138.0
25064,-4.0,138.0
25065,-3.0,138.0
25103,35.0,138.0
25115,47.0,138.0
25116,48.0,138.0
25117,49.0,138.0
25118,50.0,138.0
25119,51.0,138.0
25120,52.0,138.0
25121,53.0,138.0
25124,56.0,138.0
25125,57.0,138.0
25126,58.0,138.0
25127,59.0,138.0
25128,60.0,138.0
25129,61.0,138.0
25130,62.0,138.0
25131,63.0,138.0
25132,64.0,138.0
25133,65.0,138.0
25134,66.0,138.0
25135,67.0,138.0
25136,68.0,138.0
25137,69.0,138.0
25138,70.0,138.0
25139,71.0,138.0
25140,72.0,138.0
25159,-90.0,139.0
25160,-89.0,139.0
25161,-88.0,139.0
25162,-87.0,139.0
25163,-86.0,139.0
25164,-85.0,139.0
25165,-84.0,139.0
25166,-83.0,139.0
25167,-82.0,139.0
25168,-81.0,139.0
25169,-80.0,139.0
25170,-79.0,139.0
25171,-78.0,139.0
25172,-77.0,139.0
25173,-76.0,139.0
25174,-75.0,139.0
25175,-74.0,139.0
25176,-73.0,139.0
25177,-72.0,139.0
25178,-71.0,139.0
25179,-70.0,139.0
25180,-69.0,139.0
25181,-68.0,139.0
25182,-67.0,139.0
25215,-34.0,139.0
25216,-33.0,139.0
25217,-32.0,139.0
25218,-31.0,139.0
25219,-30.0,139.0
25220,-29.0,139.0
25221,-28.0,139.0
25222,-27.0,139.0
25223,-26.0,139.0
25224,-25.0,139.0
25225,-24.0,139.0
25226,-23.0,139.0
25227,-22.0,139.0
25228,-21.0,139.0
25229,-20.0,139.0
25230,-19.0,139.0
25231,-18.0,139.0
25232,-17.0,139.0
25243,-6.0,139.0
25244,-5.0,139.0
25245,-4.0,139.0
25246,-3.0,139.0
25297,48.0,139.0
25298,49.0,139.0
25299,50.0,139.0
25300,51.0,139.0
25301,52.0,139.0
25302,53.0,139.0
25306,57.0,139.0
25307,58.0,139.0
25308,59.0,139.0
25309,60.0,139.0
25310,61.0,139.0
25311,62.0,139.0
25312,63.0,139.0
25313,64.0,139.0
25314,65.0,139.0
25315,66.0,139.0
25316,67.0,139.0
25317,68.0,139.0
25318,69.0,139.0
25319,70.0,139.0
25320,71.0,139.0
25321,72.0,139.0
25340,-90.0,140.0
25341,-89.0,140.0
25342,-88.0,140.0
25343,-87.0,140.0
25344,-86.0,140.0
25345,-85.0,140.0
25346,-84.0,140.0
25347,-83.0,140.0
25348,-82.0,140.0
25349,-81.0,140.0
25350,-80.0,140.0
25351,-79.0,140.0
25352,-78.0,140.0
25353,-77.0,140.0
25354,-76.0,140.0
25355,-75.0,140.0
25356,-74.0,140.0
25357,-73.0,140.0
25358,-72.0,140.0
25359,-71.0,140.0
25360,-70.0,140.0
25361,-69.0,140.0
25362,-68.0,140.0
25363,-67.0,140.0
25394,-36.0,140.0
25395,-35.0,140.0
25396,-34.0,140.0
25397,-33.0,140.0
25398,-32.0,140.0
25399,-31.0,140.0
25400,-30.0,140.0
25401,-29.0,140.0
25402,-28.0,140.0
25403,-27.0,140.0
25404,-26.0,140.0
25405,-25.0,140.0
25406,-24.0,140.0
25407,-23.0,140.0
25408,-22.0,140.0
25409,-21.0,140.0
25410,-20.0,140.0
25411,-19.0,140.0
25412,-18.0,140.0
25413,-17.0,140.0
25422,-8.0,140.0
25423,-7.0,140.0
25424,-6.0,140.0
25425,-5.0,140.0
25426,-4.0,140.0
25427,-3.0,140.0
25480,50.0,140.0
25481,51.0,140.0
25482,52.0,140.0
25489,59.0,140.0
25490,60.0,140.0
25491,61.0,140.0
25492,62.0,140.0
25493,63.0,140.0
25494,64.0,140.0
25495,65.0,140.0
25496,66.0,140.0
25497,67.0,140.0
25498,68.0,140.0
25499,69.0,140.0
25500,70.0,140.0
25501,71.0,140.0
25502,72.0,140.0
25521,-90.0,141.0
25522,-89.0,141.0
25523,-88.0,141.0
25524,-87.0,141.0
25525,-86.0,141.0
25526,-85.0,141.0
25527,-84.0,141.0
25528,-83.0,141.0
25529,-82.0,141.0
25530,-81.0,141.0
25531,-80.0,141.0
25532,-79.0,141.0
25533,-78.0,141.0
25534,-77.0,141.0
25535,-76.0,141.0
25536,-75.0,141.0
25537,-74.0,141.0
25538,-73.0,141.0
25539,-72.0,141.0
25540,-71.0,141.0
25541,-70.0,141.0
25542,-69.0,141.0
25543,-68.0,141.0
25544,-67.0,141.0
25574,-37.0,141.0
25575,-36.0,141.0
25576,-35.0,141.0
25577,-34.0,141.0
25578,-33.0,141.0
25579,-32.0,141.0
25580,-31.0,141.0
25581,-30.0,141.0
25582,-29.0,141.0
25583,-28.0,141.0
25584,-27.0,141.0
25585,-26.0,141.0
25586,-25.0,141.0
25587,-24.0,141.0
25588,-23.0,141.0
25589,-22.0,141.0
25590,-21.0,141.0
25591,-20.0,141.0
25592,-19.0,141.0
25593,-18.0,141.0
25594,-17.0,141.0
25603,-8.0,141.0
25604,-7.0,141.0
25605,-6.0,141.0
25606,-5.0,141.0
25607,-4.0,141.0
25608,-3.0,141.0
25649,38.0,141.0
25662,51.0,141.0
25663,52.0,141.0
25670,59.0,141.0
25671,60.0,141.0
25672,61.0,141.0
25673,62.0,141.0
25674,63.0,141.0
25675,64.0,141.0
25676,65.0,141.0
25677,66.0,141.0
25678,67.0,141.0
25679,68.0,141.0
25680,69.0,141.0
25681,70.0,141.0
25682,71.0,141.0
25683,72.0,141.0
25702,-90.0,142.0
25703,-89.0,142.0
25704,-88.0,142.0
25705,-87.0,142.0
25706,-86.0,142.0
25707,-85.0,142.0
25708,-84.0,142.0
25709,-83.0,142.0
25710,-82.0,142.0
25711,-81.0,142.0
25712,-80.0,142.0
25713,-79.0,142.0
25714,-78.0,142.0
25715,-77.0,142.0
25716,-76.0,142.0
25717,-75.0,142.0
25718,-74.0,142.0
25719,-73.0,142.0
25720,-72.0,142.0
25721,-71.0,142.0
25722,-70.0,142.0
25723,-69.0,142.0
25724,-68.0,142.0
25725,-67.0,142.0
25755,-37.0,142.0
25756,-36.0,142.0
25757,-35.0,142.0
25758,-34.0,142.0
25759,-33.0,142.0
25760,-32.0,142.0
25761,-31.0,142.0
25762,-30.0,142.0
25763,-29.0,142.0
25764,-28.0,142.0
25765,-27.0,142.0
25766,-26.0,142.0
25767,-25.0,142.0
25768,-24.0,142.0
25769,-23.0,142.0
25770,-22.0,142.0
25771,-21.0,142.0
25772,-20.0,142.0
25773,-19.0,142.0
25774,-18.0,142.0
25775,-17.0,142.0
25776,-16.0,142.0
25784,-8.0,142.0
25785,-7.0,142.0
25786,-6.0,142.0
25787,-5.0,142.0
25788,-4.0,142.0
25789,-3.0,142.0
25851,59.0,142.0
25852,60.0,142.0
25853,61.0,142.0
25854,62.0,142.0
25855,63.0,142.0
25856,64.0,142.0
25857,65.0,142.0
25858,66.0,142.0
25859,67.0,142.0
25860,68.0,142.0
25861,69.0,142.0
25862,70.0,142.0
25863,71.0,142.0
25864,72.0,142.0
25865,73.0,142.0
25883,-90.0,143.0
25884,-89.0,143.0
25885,-88.0,143.0
25886,-87.0,143.0
25887,-86.0,143.0
25888,-85.0,143.0
25889,-84.0,143.0
25890,-83.0,143.0
25891,-82.0,143.0
25892,-81.0,143.0
25893,-80.0,143.0
25894,-79.0,143.0
25895,-78.0,143.0
25896,-77.0,143.0
25897,-76.0,143.0
25898,-75.0,143.0
25899,-74.0,143.0
25900,-73.0,143.0
25901,-72.0,143.0
25902,-71.0,143.0
25903,-70.0,143.0
25904,-69.0,143.0
25905,-68.0,143.0
25906,-67.0,143.0
25935,-38.0,143.0
25936,-37.0,143.0
25937,-36.0,143.0
25938,-35.0,143.0
25939,-34.0,143.0
25940,-33.0,143.0
25941,-32.0,143.0
25942,-31.0,143.0
25943,-30.0,143.0
25944,-29.0,143.0
25945,-28.0,143.0
25946,-27.0,143.0
25947,-26.0,143.0
25948,-25.0,143.0
25949,-24.0,143.0
25950,-23.0,143.0
25951,-22.0,143.0
25952,-21.0,143.0
25953,-20.0,143.0
25954,-19.0,143.0
25955,-18.0,143.0
25956,-17.0,143.0
25957,-16.0,143.0
25958,-15.0,143.0
25959,-14.0,143.0
25965,-8.0,143.0
25966,-7.0,143.0
25967,-6.0,143.0
25968,-5.0,143.0
25969,-4.0,143.0
26032,59.0,143.0
26033,60.0,143.0
26034,61.0,143.0
26035,62.0,143.0
26036,63.0,143.0
26037,64.0,143.0
26038,65.0,143.0
26039,66.0,143.0
26040,67.0,143.0
26041,68.0,143.0
26042,69.0,143.0
26043,70.0,143.0
26044,71.0,143.0
26045,72.0,143.0
26064,-90.0,144.0
26065,-89.0,144.0
26066,-88.0,144.0
26067,-87.0,144.0
26068,-86.0,144.0
26069,-85.0,144.0
26070,-84.0,144.0
26071,-83.0,144.0
26072,-82.0,144.0
26073,-81.0,144.0
26074,-80.0,144.0
26075,-79.0,144.0
26076,-78.0,144.0
26077,-77.0,144.0
26078,-76.0,144.0
26079,-75.0,144.0
26080,-74.0,144.0
26081,-73.0,144.0
26082,-72.0,144.0
26083,-71.0,144.0
26084,-70.0,144.0
26085,-69.0,144.0
26086,-68.0,144.0
26116,-38.0,144.0
26117,-37.0,144.0
26118,-36.0,144.0
26119,-35.0,144.0
26120,-34.0,144.0
26121,-33.0,144.0
26122,-32.0,144.0
26123,-31.0,144.0
26124,-30.0,144.0
26125,-29.0,144.0
26126,-28.0,144.0
26127,-27.0,144.0
26128,-26.0,144.0
26129,-25.0,144.0
26130,-24.0,144.0
26131,-23.0,144.0
26132,-22.0,144.0
26133,-21.0,144.0
26134,-20.0,144.0
26135,-19.0,144.0
26136,-18.0,144.0
26137,-17.0,144.0
26138,-16.0,144.0
26139,-15.0,144.0
26140,-14.0,144.0
26146,-8.0,144.0
26147,-7.0,144.0
26148,-6.0,144.0
26149,-5.0,144.0
26150,-4.0,144.0
26214,60.0,144.0
26215,61.0,144.0
26216,62.0,144.0
26217,63.0,144.0
26218,64.0,144.0
26219,65.0,144.0
26220,66.0,144.0
26221,67.0,144.0
26222,68.0,144.0
26223,69.0,144.0
26224,70.0,144.0
26225,71.0,144.0
26226,72.0,144.0
26245,-90.0,145.0
26246,-89.0,145.0
26247,-88.0,145.0
26248,-87.0,145.0
26249,-86.0,145.0
26250,-85.0,145.0
26251,-84.0,145.0
26252,-83.0,145.0
26253,-82.0,145.0
26254,-81.0,145.0
26255,-80.0,145.0
26256,-79.0,145.0
26257,-78.0,145.0
26258,-77.0,145.0
26259,-76.0,145.0
26260,-75.0,145.0
26261,-74.0,145.0
26262,-73.0,145.0
26263,-72.0,145.0
26264,-71.0,145.0
26265,-70.0,145.0
26266,-69.0,145.0
26267,-68.0,145.0
26297,-38.0,145.0
26298,-37.0,145.0
26299,-36.0,145.0
26300,-35.0,145.0
26301,-34.0,145.0
26302,-33.0,145.0
26303,-32.0,145.0
26304,-31.0,145.0
26305,-30.0,145.0
26306,-29.0,145.0
26307,-28.0,145.0
26308,-27.0,145.0
26309,-26.0,145.0
26310,-25.0,145.0
26311,-24.0,145.0
26312,-23.0,145.0
26313,-22.0,145.0
26314,-21.0,145.0
26315,-20.0,145.0
26316,-19.0,145.0
26317,-18.0,145.0
26318,-17.0,145.0
26319,-16.0,145.0
26327,-8.0,145.0
26328,-7.0,145.0
26329,-6.0,145.0
26330,-5.0,145.0
26395,60.0,145.0
26396,61.0,145.0
26397,62.0,145.0
26398,63.0,145.0
26399,64.0,145.0
26400,65.0,145.0
26401,66.0,145.0
26402,67.0,145.0
26403,68.0,145.0
26404,69.0,145.0
26405,70.0,145.0
26406,71.0,145.0
26407,72.0,145.0
26426,-90.0,146.0
26427,-89.0,146.0
26428,-88.0,146.0
26429,-87.0,146.0
26430,-86.0,146.0
26431,-85.0,146.0
26432,-84.0,146.0
26433,-83.0,146.0
26434,-82.0,146.0
26435,-81.0,146.0
26436,-80.0,146.0
26437,-79.0,146.0
26438,-78.0,146.0
26439,-77.0,146.0
26440,-76.0,146.0
26441,-75.0,146.0
26442,-74.0,146.0
26443,-73.0,146.0
26444,-72.0,146.0
26445,-71.0,146.0
26446,-70.0,146.0
26447,-69.0,146.0
26448,-68.0,146.0
26478,-38.0,146.0
26479,-37.0,146.0
26480,-36.0,146.0
26481,-35.0,146.0
26482,-34.0,146.0
26483,-33.0,146.0
26484,-32.0,146.0
26485,-31.0,146.0
26486,-30.0,146.0
26487,-29.0,146.0
26488,-28.0,146.0
26489,-27.0,146.0
26490,-26.0,146.0
26491,-25.0,146.0
26492,-24.0,146.0
26493,-23.0,146.0
26494,-22.0,146.0
26495,-21.0,146.0
26496,-20.0,146.0
26497,-19.0,146.0
26508,-8.0,146.0
26509,-7.0,146.0
26510,-6.0,146.0
26575,59.0,146.0
26576,60.0,146.0
26577,61.0,146.0
26578,62.0,146.0
26579,63.0,146.0
26580,64.0,146.0
26581,65.0,146.0
26582,66.0,146.0
26583,67.0,146.0
26584,68.0,146.0
26585,69.0,146.0
26586,70.0,146.0
26587,71.0,146.0
26588,72.0,146.0
26607,-90.0,147.0
26608,-89.0,147.0
26609,-88.0,147.0
26610,-87.0,147.0
26611,-86.0,147.0
26612,-85.0,147.0
26613,-84.0,147.0
26614,-83.0,147.0
26615,-82.0,147.0
26616,-81.0,147.0
26617,-80.0,147.0
26618,-79.0,147.0
26619,-78.0,147.0
26620,-77.0,147.0
26621,-76.0,147.0
26622,-75.0,147.0
26623,-74.0,147.0
26624,-73.0,147.0
26625,-72.0,147.0
26626,-71.0,147.0
26627,-70.0,147.0
26628,-69.0,147.0
26629,-68.0,147.0
26659,-38.0,147.0
26660,-37.0,147.0
26661,-36.0,147.0
26662,-35.0,147.0
26663,-34.0,147.0
26664,-33.0,147.0
26665,-32.0,147.0
26666,-31.0,147.0
26667,-30.0,147.0
26668,-29.0,147.0
26669,-28.0,147.0
26670,-27.0,147.0
26671,-26.0,147.0
26672,-25.0,147.0
26673,-24.0,147.0
26674,-23.0,147.0
26675,-22.0,147.0
26676,-21.0,147.0
26677,-20.0,147.0
26690,-7.0,147.0
26757,60.0,147.0
26758,61.0,147.0
26759,62.0,147.0
26760,63.0,147.0
26761,64.0,147.0
26762,65.0,147.0
26763,66.0,147.0
26764,67.0,147.0
26765,68.0,147.0
26766,69.0,147.0
26767,70.0,147.0
26768,71.0,147.0
26769,72.0,147.0
26788,-90.0,148.0
26789,-89.0,148.0
26790,-88.0,148.0
26791,-87.0,148.0
26792,-86.0,148.0
26793,-85.0,148.0
26794,-84.0,148.0
26795,-83.0,148.0
26796,-82.0,148.0
26797,-81.0,148.0
26798,-80.0,148.0
26799,-79.0,148.0
26800,-78.0,148.0
26801,-77.0,148.0
26802,-76.0,148.0
26803,-75.0,148.0
26804,-74.0,148.0
26805,-73.0,148.0
26806,-72.0,148.0
26807,-71.0,148.0
26808,-70.0,148.0
26809,-69.0,148.0
26841,-37.0,148.0
26842,-36.0,148.0
26843,-35.0,148.0
26844,-34.0,148.0
26845,-33.0,148.0
26846,-32.0,148.0
26847,-31.0,148.0
26848,-30.0,148.0
26849,-29.0,148.0
26850,-28.0,148.0
26851,-27.0,148.0
26852,-26.0,148.0
26853,-25.0,148.0
26854,-24.0,148.0
26855,-23.0,148.0
26856,-22.0,148.0
26857,-21.0,148.0
26938,60.0,148.0
26939,61.0,148.0
26940,62.0,148.0
26941,63.0,148.0
26942,64.0,148.0
26943,65.0,148.0
26944,66.0,148.0
26945,67.0,148.0
26946,68.0,148.0
26947,69.0,148.0
26948,70.0,148.0
26949,71.0,148.0
26950,72.0,148.0
26969,-90.0,149.0
26970,-89.0,149.0
26971,-88.0,149.0
26972,-87.0,149.0
26973,-86.0,149.0
26974,-85.0,149.0
26975,-84.0,149.0
26976,-83.0,149.0
26977,-82.0,149.0
26978,-81.0,149.0
26979,-80.0,149.0
26980,-79.0,149.0
26981,-78.0,149.0
26982,-77.0,149.0
26983,-76.0,149.0
26984,-75.0,149.0
26985,-74.0,149.0
26986,-73.0,149.0
26987,-72.0,149.0
26988,-71.0,149.0
26989,-70.0,149.0
26990,-69.0,149.0
27023,-36.0,149.0
27024,-35.0,149.0
27025,-34.0,149.0
27026,-33.0,149.0
27027,-32.0,149.0
27028,-31.0,149.0
27029,-30.0,149.0
27030,-29.0,149.0
27031,-28.0,149.0
27032,-27.0,149.0
27033,-26.0,149.0
27034,-25.0,149.0
27035,-24.0,149.0
27036,-23.0,149.0
27037,-22.0,149.0
27118,59.0,149.0
27119,60.0,149.0
27120,61.0,149.0
27121,62.0,149.0
27122,63.0,149.0
27123,64.0,149.0
27124,65.0,149.0
27125,66.0,149.0
27126,67.0,149.0
27127,68.0,149.0
27128,69.0,149.0
27129,70.0,149.0
27130,71.0,149.0
27131,72.0,149.0
27150,-90.0,150.0
27151,-89.0,150.0
27152,-88.0,150.0
27153,-87.0,150.0
27154,-86.0,150.0
27155,-85.0,150.0
27156,-84.0,150.0
27157,-83.0,150.0
27158,-82.0,150.0
27159,-81.0,150.0
27160,-80.0,150.0
27161,-79.0,150.0
27162,-78.0,150.0
27163,-77.0,150.0
27164,-76.0,150.0
27165,-75.0,150.0
27166,-74.0,150.0
27167,-73.0,150.0
27168,-72.0,150.0
27169,-71.0,150.0
27170,-70.0,150.0
27171,-69.0,150.0
27204,-36.0,150.0
27205,-35.0,150.0
27206,-34.0,150.0
27207,-33.0,150.0
27208,-32.0,150.0
27209,-31.0,150.0
27210,-30.0,150.0
27211,-29.0,150.0
27212,-28.0,150.0
27213,-27.0,150.0
27214,-26.0,150.0
27215,-25.0,150.0
27216,-24.0,150.0
27217,-23.0,150.0
27300,60.0,150.0
27301,61.0,150.0
27302,62.0,150.0
27303,63.0,150.0
27304,64.0,150.0
27305,65.0,150.0
27306,66.0,150.0
27307,67.0,150.0
27308,68.0,150.0
27309,69.0,150.0
27310,70.0,150.0
27311,71.0,150.0
27312,72.0,150.0
27331,-90.0,151.0
27332,-89.0,151.0
27333,-88.0,151.0
27334,-87.0,151.0
27335,-86.0,151.0
27336,-85.0,151.0
27337,-84.0,151.0
27338,-83.0,151.0
27339,-82.0,151.0
27340,-81.0,151.0
27341,-80.0,151.0
27342,-79.0,151.0
27343,-78.0,151.0
27344,-77.0,151.0
27345,-76.0,151.0
27346,-75.0,151.0
27347,-74.0,151.0
27348,-73.0,151.0
27349,-72.0,151.0
27350,-71.0,151.0
27351,-70.0,151.0
27352,-69.0,151.0
27388,-33.0,151.0
27389,-32.0,151.0
27390,-31.0,151.0
27391,-30.0,151.0
27392,-29.0,151.0
27393,-28.0,151.0
27394,-27.0,151.0
27395,-26.0,151.0
27396,-25.0,151.0
27397,-24.0,151.0
27481,60.0,151.0
27482,61.0,151.0
27483,62.0,151.0
27484,63.0,151.0
27485,64.0,151.0
27486,65.0,151.0
27487,66.0,151.0
27488,67.0,151.0
27489,68.0,151.0
27490,69.0,151.0
27491,70.0,151.0
27492,71.0,151.0
27512,-90.0,152.0
27513,-89.0,152.0
27514,-88.0,152.0
27515,-87.0,152.0
27516,-86.0,152.0
27517,-85.0,152.0
27518,-84.0,152.0
27519,-83.0,152.0
27520,-82.0,152.0
27521,-81.0,152.0
27522,-80.0,152.0
27523,-79.0,152.0
27524,-78.0,152.0
27525,-77.0,152.0
27526,-76.0,152.0
27527,-75.0,152.0
27528,-74.0,152.0
27529,-73.0,152.0
27530,-72.0,152.0
27531,-71.0,152.0
27532,-70.0,152.0
27569,-33.0,152.0
27570,-32.0,152.0
27571,-31.0,152.0
27572,-30.0,152.0
27573,-29.0,152.0
27574,-28.0,152.0
27575,-27.0,152.0
27576,-26.0,152.0
27661,59.0,152.0
27662,60.0,152.0
27663,61.0,152.0
27664,62.0,152.0
27665,63.0,152.0
27666,64.0,152.0
27667,65.0,152.0
27668,66.0,152.0
27669,67.0,152.0
27670,68.0,152.0
27671,69.0,152.0
27672,70.0,152.0
27673,71.0,152.0
27693,-90.0,153.0
27694,-89.0,153.0
27695,-88.0,153.0
27696,-87.0,153.0
27697,-86.0,153.0
27698,-85.0,153.0
27699,-84.0,153.0
27700,-83.0,153.0
27701,-82.0,153.0
27702,-81.0,153.0
27703,-80.0,153.0
27704,-79.0,153.0
27705,-78.0,153.0
27706,-77.0,153.0
27707,-76.0,153.0
27708,-75.0,153.0
27709,-74.0,153.0
27710,-73.0,153.0
27711,-72.0,153.0
27712,-71.0,153.0
27713,-70.0,153.0
27714,-69.0,153.0
27753,-30.0,153.0
27754,-29.0,153.0
27755,-28.0,153.0
27756,-27.0,153.0
27757,-26.0,153.0
27843,60.0,153.0
27844,61.0,153.0
27845,62.0,153.0
27846,63.0,153.0
27847,64.0,153.0
27848,65.0,153.0
27849,66.0,153.0
27850,67.0,153.0
27851,68.0,153.0
27852,69.0,153.0
27853,70.0,153.0
27854,71.0,153.0
27874,-90.0,154.0
27875,-89.0,154.0
27876,-88.0,154.0
27877,-87.0,154.0
27878,-86.0,154.0
27879,-85.0,154.0
27880,-84.0,154.0
27881,-83.0,154.0
27882,-82.0,154.0
27883,-81.0,154.0
27884,-80.0,154.0
27885,-79.0,154.0
27886,-78.0,154.0
27887,-77.0,154.0
27888,-76.0,154.0
27889,-75.0,154.0
27890,-74.0,154.0
27891,-73.0,154.0
27892,-72.0,154.0
27893,-71.0,154.0
27894,-70.0,154.0
28025,61.0,154.0
28026,62.0,154.0
28027,63.0,154.0
28028,64.0,154.0
28029,65.0,154.0
28030,66.0,154.0
28031,67.0,154.0
28032,68.0,154.0
28033,69.0,154.0
28034,70.0,154.0
